project_id	experiment_id	omics_id	annotation_class	celltype	logfoldchange	names	method	pval	pvals_adj	scores	layer	father_uplayer	mark	annotation_id	logfoldchange_rank	pval_rank	gene_id	ontology
PRO000000302	EPT000000309	SCT000000281	annotation_au	HSPC	1.87	Gene:hsa:293	wilcoxon	6.99e-10	3.53e-07	6.17	1	root	SCT000000281|wilcoxon|HSPC	ANO000000186	19.0	27.0	293	
PRO000000302	EPT000000309	SCT000000281	annotation_au	HSPC	3.81	Gene:hsa:3543	wilcoxon	9.2e-10	4.41e-07	6.12	1	root	SCT000000281|wilcoxon|HSPC	ANO000000186	2.0	28.0	3543	
PRO000000302	EPT000000309	SCT000000281	annotation_au	HSPC	0.906	Gene:hsa:566	wilcoxon	9.52e-10	4.45e-07	6.12	1	root	SCT000000281|wilcoxon|HSPC	ANO000000186	30.0	29.0	566	
PRO000000302	EPT000000309	SCT000000281	annotation_au	HSPC	1.76	Gene:hsa:51347	wilcoxon	1.48e-09	6.6e-07	6.05	1	root	SCT000000281|wilcoxon|HSPC	ANO000000186	20.0	30.0	51347	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	6.74	Gene:hsa:7535	wilcoxon	3.89e-11	2.42e-07	6.61	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	3.0	1.0	7535	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	6.03	Gene:hsa:84969	wilcoxon	9.05e-11	4.23e-07	6.48	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	6.0	2.0	84969	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	3.72	Gene:hsa:3561	wilcoxon	4.32e-10	1.34e-06	6.24	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	13.0	3.0	3561	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	1.29	Gene:hsa:7314	wilcoxon	1.31e-09	3.49e-06	6.07	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	29.0	4.0	7314	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	3.51	Gene:hsa:7704	wilcoxon	2.79e-09	6.51e-06	5.94	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	15.0	5.0	7704	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	6.0	Gene:hsa:123036	wilcoxon	6.57e-09	1.15e-05	5.8	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	7.0	6.0	123036	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	2.83	Gene:hsa:4792	wilcoxon	6.75e-09	1.15e-05	5.8	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	20.0	7.0	4792	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	4.25	Gene:hsa:8519	wilcoxon	1.24e-08	1.78e-05	5.69	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	11.0	8.0	8519	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	5.27	Gene:hsa:5583	wilcoxon	1.83e-08	2.45e-05	5.63	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	9.0	9.0	5583	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	3.7	Gene:hsa:7852	wilcoxon	2.63e-08	2.68e-05	5.56	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	14.0	10.0	7852	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	1.41	Gene:hsa:801	wilcoxon	2.7e-08	2.68e-05	5.56	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	28.0	11.0	801	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	2.42	Gene:hsa:3716	wilcoxon	5.76e-08	5.38e-05	5.43	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	22.0	12.0	3716	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	3.3	Gene:hsa:1396	wilcoxon	9.26e-08	7.21e-05	5.34	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	18.0	13.0	1396	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	3.91	Gene:hsa:126259	wilcoxon	5.29e-07	0.00028	5.02	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	12.0	14.0	126259	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	2.75	Gene:hsa:5790	wilcoxon	5.37e-07	0.00028	5.01	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	21.0	15.0	5790	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	4.27	Gene:hsa:445347	wilcoxon	5.43e-07	0.00028	5.01	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	10.0	16.0	445347	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	3.46	Gene:hsa:5144	wilcoxon	6.39e-07	0.000306	4.98	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	16.0	17.0	5144	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	5.95	Gene:hsa:9806	wilcoxon	7.07e-07	0.00033	4.96	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	8.0	18.0	9806	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	3.41	Gene:hsa:10123	wilcoxon	8.32e-07	0.00037	4.93	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	17.0	19.0	10123	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	6.31	Gene:hsa:3820	wilcoxon	9.05e-07	0.000391	4.91	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	4.0	20.0	3820	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	2.12	Gene:hsa:3398	wilcoxon	1.36e-06	0.000509	4.83	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	24.0	21.0	3398	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	3.2	Gene:hsa:2113	wilcoxon	1.44e-06	0.000521	4.82	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	19.0	22.0	2113	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	2.3	Gene:hsa:27436	wilcoxon	1.68e-06	0.000591	4.79	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	23.0	23.0	27436	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	0.888	Gene:hsa:5757	wilcoxon	1.78e-06	0.000611	4.78	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	30.0	24.0	5757	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	6.85	Gene:hsa:6932	wilcoxon	2.6e-06	0.000813	4.7	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	2.0	25.0	6932	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	6.14	Gene:hsa:115362	wilcoxon	2.72e-06	0.000817	4.69	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	5.0	26.0	115362	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	7.09	Gene:hsa:3821	wilcoxon	2.85e-06	0.000817	4.68	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	1.0	27.0	3821	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	1.89	Gene:hsa:3148	wilcoxon	3.97e-06	0.00103	4.61	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	26.0	28.0	3148	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	1.73	Gene:hsa:5527	wilcoxon	6.76e-06	0.00152	4.5	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	27.0	29.0	5527	
PRO000000302	EPT000000309	SCT000000281	annotation_au	ILC	2.05	Gene:hsa:960	wilcoxon	7.33e-06	0.00163	4.48	1	root	SCT000000281|wilcoxon|ILC	ANO000000186	25.0	30.0	960	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	4.53	Gene:hsa:2628	wilcoxon	5.3399999999999997e-39	9.57e-35	13.1	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	3.0	1.0	2628	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	4.4	Gene:hsa:664	wilcoxon	1.02e-38	9.57e-35	13.0	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	4.0	2.0	664	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	2.46	Gene:hsa:3939	wilcoxon	6.23e-34	3.88e-30	12.1	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	22.0	3.0	3939	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	4.39	Gene:hsa:929	wilcoxon	3.8100000000000005e-32	1.78e-28	11.8	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	5.0	4.0	929	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	1.45	Gene:hsa:226	wilcoxon	2.34e-31	8.74e-28	11.6	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	29.0	5.0	226	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.98	Gene:hsa:3311	wilcoxon	7.380000000000001e-31	2.3e-27	11.6	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	8.0	6.0	3311	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	4.22	Gene:hsa:57413	wilcoxon	1.06e-30	2.8300000000000004e-27	11.5	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	7.0	7.0	57413	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	4.89	Gene:hsa:6696	wilcoxon	1.68e-30	3.91e-27	11.5	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	1.0	8.0	6696	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	1.77	Gene:hsa:5230	wilcoxon	4.69e-30	9.73e-27	11.4	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	25.0	9.0	5230	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.1	Gene:hsa:645	wilcoxon	5.84e-30	1.09e-26	11.4	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	14.0	10.0	645	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	4.37	Gene:hsa:3046	wilcoxon	1.0100000000000001e-29	1.71e-26	11.3	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	6.0	11.0	3046	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	1.6	Gene:hsa:2023	wilcoxon	2.83e-29	4.07e-26	11.2	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	27.0	12.0	2023	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	1.6	Gene:hsa:2495	wilcoxon	2.83e-29	4.07e-26	11.2	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	28.0	13.0	2495	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	1.75	Gene:hsa:7167	wilcoxon	3.53e-29	4.72e-26	11.2	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	26.0	14.0	7167	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	2.67	Gene:hsa:1508	wilcoxon	9.39e-29	1.11e-25	11.1	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	20.0	15.0	1508	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.12	Gene:hsa:80896	wilcoxon	9.5e-29	1.11e-25	11.1	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	13.0	16.0	80896	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	2.05	Gene:hsa:1075	wilcoxon	1.23e-28	1.35e-25	11.1	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	23.0	17.0	1075	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	4.65	Gene:hsa:6035	wilcoxon	1.4e-28	1.43e-25	11.1	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	2.0	18.0	6035	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.06	Gene:hsa:4814	wilcoxon	1.46e-28	1.43e-25	11.1	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	16.0	19.0	4814	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.04	Gene:hsa:54541	wilcoxon	2.37e-28	2.22e-25	11.0	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	17.0	20.0	54541	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.96	Gene:hsa:2162	wilcoxon	3.24e-28	2.88e-25	11.0	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	9.0	21.0	2162	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	2.88	Gene:hsa:3988	wilcoxon	3.57e-28	3.03e-25	11.0	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	19.0	22.0	3988	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.76	Gene:hsa:133	wilcoxon	4.58e-28	3.72e-25	11.0	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	10.0	23.0	133	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	1.91	Gene:hsa:2512	wilcoxon	1.32e-27	1.03e-24	10.9	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	24.0	24.0	2512	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.48	Gene:hsa:11326	wilcoxon	7.96e-27	5.95e-24	10.7	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	12.0	25.0	11326	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.01	Gene:hsa:6614	wilcoxon	1.33e-26	9.55e-24	10.7	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	18.0	26.0	6614	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.56	Gene:hsa:2170	wilcoxon	1.73e-26	1.2e-23	10.7	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	11.0	27.0	2170	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	2.57	Gene:hsa:51162	wilcoxon	2.02e-26	1.32e-23	10.6	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	21.0	28.0	51162	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	3.08	Gene:hsa:5376	wilcoxon	2.04e-26	1.32e-23	10.6	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	15.0	29.0	5376	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_1	1.1	Gene:hsa:2597	wilcoxon	3.35e-26	2.08e-23	10.6	1	root	SCT000000281|wilcoxon|Mac_1	ANO000000186	30.0	30.0	2597	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	4.41	Gene:hsa:1601	wilcoxon	0.0	0.0	19.6	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	2.0	1.0	1601	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	4.52	Gene:hsa:10894	wilcoxon	0.0	0.0	17.9	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	1.0	2.0	10894	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	3.29	Gene:hsa:4360	wilcoxon	0.0	0.0	17.5	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	7.0	3.0	4360	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.86	Gene:hsa:4094	wilcoxon	0.0	0.0	17.5	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	18.0	4.0	4094	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	3.07	Gene:hsa:23166	wilcoxon	0.0	0.0	17.4	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	11.0	5.0	23166	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	3.33	Gene:hsa:9332	wilcoxon	0.0	0.0	17.0	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	5.0	6.0	9332	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.55	Gene:hsa:2217	wilcoxon	0.0	0.0	16.6	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	22.0	7.0	2217	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	3.8	Gene:hsa:929	wilcoxon	0.0	0.0	16.5	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	4.0	8.0	929	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.97	Gene:hsa:55803	wilcoxon	0.0	0.0	16.5	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	13.0	9.0	55803	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.93	Gene:hsa:8829	wilcoxon	0.0	0.0	16.5	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	15.0	10.0	8829	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	3.28	Gene:hsa:10551	wilcoxon	0.0	0.0	16.5	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	8.0	11.0	10551	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.93	Gene:hsa:948	wilcoxon	0.0	0.0	16.2	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	16.0	12.0	948	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	3.32	Gene:hsa:712	wilcoxon	0.0	0.0	15.8	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	6.0	13.0	712	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	3.21	Gene:hsa:2350	wilcoxon	0.0	0.0	15.6	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	9.0	14.0	2350	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	4.23	Gene:hsa:6035	wilcoxon	0.0	0.0	15.6	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	3.0	15.0	6035	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.93	Gene:hsa:714	wilcoxon	0.0	0.0	15.0	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	17.0	16.0	714	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.94	Gene:hsa:713	wilcoxon	0.0	0.0	14.9	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	14.0	17.0	713	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	3.08	Gene:hsa:51338	wilcoxon	0.0	0.0	14.7	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	10.0	18.0	51338	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	1.98	Gene:hsa:10577	wilcoxon	0.0	6e-45	14.6	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	29.0	19.0	10577	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.15	Gene:hsa:8804	wilcoxon	0.0	2.2e-44	14.5	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	28.0	20.0	8804	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.61	Gene:hsa:23428	wilcoxon	0.0	8.7e-44	14.4	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	20.0	21.0	23428	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.43	Gene:hsa:645	wilcoxon	1e-45	6.33e-43	14.2	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	26.0	22.0	645	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.22	Gene:hsa:6624	wilcoxon	1e-45	1.17e-42	14.2	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	27.0	23.0	6624	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.52	Gene:hsa:2621	wilcoxon	1e-45	1.4799999999999998e-42	14.1	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	24.0	24.0	2621	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.54	Gene:hsa:58475	wilcoxon	7e-45	5.59e-42	14.1	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	23.0	25.0	58475	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.78	Gene:hsa:11326	wilcoxon	1.1e-44	7.99e-42	14.0	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	19.0	26.0	11326	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	3.03	Gene:hsa:81035	wilcoxon	4.5e-44	3.06e-41	13.9	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	12.0	27.0	81035	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.61	Gene:hsa:11059	wilcoxon	1.11e-43	7.41e-41	13.9	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	21.0	28.0	11059	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	1.95	Gene:hsa:1436	wilcoxon	1.29e-43	8.31e-41	13.8	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	30.0	29.0	1436	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_2	2.44	Gene:hsa:2	wilcoxon	1.56e-43	9.729999999999999e-41	13.8	1	root	SCT000000281|wilcoxon|Mac_2	ANO000000186	25.0	30.0	2	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	4.19	Gene:hsa:91937	wilcoxon	4.15e-29	7.75e-25	11.2	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	2.0	1.0	91937	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.75	Gene:hsa:9332	wilcoxon	1.03e-27	7.09e-24	10.9	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	5.0	2.0	9332	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.55	Gene:hsa:19	wilcoxon	1.14e-27	7.09e-24	10.9	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	11.0	3.0	19	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	4.35	Gene:hsa:3162	wilcoxon	3.14e-27	1.4399999999999997e-23	10.8	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	1.0	4.0	3162	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	2.75	Gene:hsa:1509	wilcoxon	4.03e-27	1.4399999999999997e-23	10.8	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	27.0	5.0	1509	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.56	Gene:hsa:1514	wilcoxon	4.67e-27	1.4399999999999997e-23	10.8	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	10.0	6.0	1514	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	2.82	Gene:hsa:8804	wilcoxon	5.39e-27	1.4399999999999997e-23	10.8	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	24.0	7.0	8804	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	2.12	Gene:hsa:5660	wilcoxon	8.850000000000001e-27	1.94e-23	10.7	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	30.0	8.0	5660	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.37	Gene:hsa:3988	wilcoxon	9.37e-27	1.94e-23	10.7	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	15.0	9.0	3988	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	4.04	Gene:hsa:30061	wilcoxon	3.93e-26	7.339999999999999e-23	10.6	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	4.0	10.0	30061	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.4	Gene:hsa:8829	wilcoxon	5.65e-26	9.6e-23	10.5	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	14.0	11.0	8829	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.64	Gene:hsa:9935	wilcoxon	1.06e-25	1.64e-22	10.5	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	8.0	12.0	9935	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	2.8	Gene:hsa:1508	wilcoxon	1.51e-25	2.17e-22	10.4	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	25.0	13.0	1508	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.12	Gene:hsa:968	wilcoxon	1.71e-25	2.28e-22	10.4	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	21.0	14.0	968	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	2.72	Gene:hsa:2217	wilcoxon	2.92e-25	3.6300000000000003e-22	10.4	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	28.0	15.0	2217	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	4.12	Gene:hsa:10990	wilcoxon	3.89e-25	4.5400000000000005e-22	10.4	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	3.0	16.0	10990	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.32	Gene:hsa:5641	wilcoxon	6.44e-25	7.08e-22	10.3	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	16.0	17.0	5641	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.3	Gene:hsa:1240	wilcoxon	2.4e-24	2.4900000000000004e-21	10.2	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	18.0	18.0	1240	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.69	Gene:hsa:713	wilcoxon	5.53e-24	5.190000000000001e-21	10.1	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	6.0	19.0	713	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.68	Gene:hsa:717	wilcoxon	5.699999999999999e-24	5.190000000000001e-21	10.1	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	7.0	20.0	717	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.55	Gene:hsa:712	wilcoxon	5.8399999999999996e-24	5.190000000000001e-21	10.1	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	12.0	21.0	712	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.15	Gene:hsa:6614	wilcoxon	3.26e-23	2.77e-20	9.92	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	19.0	22.0	6614	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.32	Gene:hsa:2350	wilcoxon	4.940000000000001e-23	4.01e-20	9.88	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	17.0	23.0	2350	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.09	Gene:hsa:80896	wilcoxon	6.55e-23	5.1e-20	9.85	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	22.0	24.0	80896	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	2.23	Gene:hsa:2896	wilcoxon	8.939999999999999e-23	6.68e-20	9.82	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	29.0	25.0	2896	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.45	Gene:hsa:283316	wilcoxon	1.06e-22	7.58e-20	9.81	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	13.0	26.0	283316	
PRO000000302	EPT000000309	SCT000000281	annotation_au	Mac_3	3.6	Gene:hsa:1601	wilcoxon	2.08e-21	1.44e-18	9.5	1	root	SCT000000281|wilcoxon|Mac_3	ANO000000186	9.0	27.0	1601	
